start_date,end_date,days,start_equity,end_equity,total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,avg_exposure,avg_holdings,avg_turnover,transaction_cost
2025-01-03,2025-07-14,126,1.0,1.0547922203155238,0.054792220315523776,0.11258662803815245,0.21623664570462683,0.5206639590217406,-0.1785123264420518,0.6912698412698413,4.182539682539683,0.07407407407407408,0.0186666666666665
2025-01-06,2025-07-15,126,1.0,1.0846401636027905,0.08464016360279047,0.17644428450028804,0.21974619846010296,0.8029457880807126,-0.1785123264420518,0.6992063492063492,4.222222222222222,0.07724867724867727,0.0194666666666665
2025-01-07,2025-07-16,126,1.0179192127867784,1.0709297874875017,0.05207738888786184,0.10686683220910131,0.22055154923017517,0.48454355719610664,-0.1785123264420518,0.7071428571428571,4.261904761904762,0.07724867724867726,0.019466666666666497
2025-01-08,2025-07-17,126,1.0141866645995037,1.090238684172804,0.07498818731099455,0.15559960285817787,0.22056896522892053,0.7054464924232957,-0.1785123264420518,0.711111111111111,4.2936507936507935,0.07328042328042329,0.018466666666666496
2025-01-09,2025-07-18,126,1.0099586568684555,1.0938114992537529,0.08302601479282035,0.17294534871801837,0.22051443362978582,0.7842813092605558,-0.1785123264420518,0.715079365079365,4.325396825396825,0.07328042328042329,0.018466666666666496
2025-01-10,2025-07-21,126,1.0075401734947285,1.112497460983002,0.10417181393792108,0.21919539469495897,0.22160545403296442,0.989124548632964,-0.1785123264420518,0.719047619047619,4.357142857142857,0.07328042328042328,0.018466666666666496
2025-01-13,2025-07-22,126,1.0045232635537753,1.1163202955414109,0.1112936216052609,0.23497351342053685,0.22158600088551958,1.0604167794062669,-0.1785123264420518,0.719047619047619,4.388888888888889,0.07724867724867726,0.0194666666666665
2025-01-14,2025-07-23,126,1.0035187402902217,1.1144769399640164,0.11056913560149884,0.23336380495066034,0.22154670049941091,1.0533391128128349,-0.1785123264420518,0.719047619047619,4.420634920634921,0.07724867724867726,0.0194666666666665
2025-01-15,2025-07-24,126,1.0035187402902217,1.1207345532707185,0.11680480719931308,0.24725297738349483,0.22162771402421444,1.1156230098392868,-0.1785123264420518,0.723015873015873,4.4523809523809526,0.07328042328042328,0.0184666666666665
2025-01-16,2025-07-25,126,1.0035187402902217,1.1173986173034265,0.1134805683651412,0.23983897612675786,0.22169360011573064,1.081848894156416,-0.1785123264420518,0.726984126984127,4.484126984126984,0.07328042328042328,0.0184666666666665
2025-01-17,2025-07-28,126,1.0035187402902217,1.123465357872213,0.11952603650162241,0.25333854640503195,0.22177880970398456,1.1423027598676863,-0.1785123264420518,0.7309523809523809,4.515873015873016,0.07328042328042328,0.0184666666666665
2025-01-20,2025-07-29,126,1.0035187402902217,1.1576924445512484,0.15363310924959817,0.3308693507568954,0.22562361482868512,1.466465959284106,-0.1785123264420518,0.7388888888888888,4.5476190476190474,0.07724867724867726,0.0194666666666665
2025-01-21,2025-07-30,126,1.0081857484746786,1.1298299798088942,0.12065656702473304,0.25587114121566,0.22841731103960555,1.1201915478783226,-0.1785123264420518,0.7468253968253967,4.579365079365079,0.07724867724867725,0.0194666666666665
2025-01-22,2025-07-31,126,0.9972149117071124,1.1137547255512423,0.11686529400631174,0.24738808495580522,0.22936759051649913,1.0785660014072904,-0.1785123264420518,0.7515873015873016,4.611111111111111,0.07407407407407408,0.018666666666666498
2025-01-23,2025-08-01,126,0.9938727768561244,1.1158754881915645,0.12275485774081263,0.26057847058059247,0.22876065684650124,1.1390877879645234,-0.1785123264420518,0.7563492063492064,4.642857142857143,0.07407407407407408,0.0186666666666665
2025-01-24,2025-08-04,126,1.0073527148808603,1.12076268424459,0.11258218465926562,0.23783911762118426,0.22872583001177899,1.0398437186081517,-0.1785123264420518,0.7611111111111112,4.674603174603175,0.07407407407407408,0.018666666666666498
2025-01-27,2025-08-05,126,1.0071816509513538,1.132699350534881,0.12462270283117949,0.26477622372330756,0.22844402693380175,1.159042008132846,-0.1785123264420518,0.7619047619047619,4.7063492063492065,0.07804232804232805,0.019666666666666503
2025-02-05,2025-08-06,126,1.0003544753492477,1.1360558474757458,0.13565328638043184,0.2897083868666752,0.2284535559783003,1.2681281568416174,-0.1785123264420518,0.7626984126984127,4.738095238095238,0.07804232804232804,0.0196666666666665
2025-02-06,2025-08-07,126,1.0178850870635026,1.1281523616789926,0.10832978694441842,0.22839491662825995,0.2284659427982273,0.9996891170338238,-0.1785123264420518,0.7634920634920636,4.753968253968254,0.07380952380952381,0.0185999999999999
2025-02-07,2025-08-08,126,1.0130158296147962,1.14466264657956,0.12995534039662848,0.27679907129086057,0.22808541366137175,1.213576382844945,-0.1785123264420518,0.7642857142857143,4.76984126984127,0.07380952380952381,0.0185999999999999
2025-02-10,2025-08-11,126,1.0022689521480177,1.1601982452373227,0.15757177028265534,0.33997240335532064,0.22861338437200843,1.4871062964629602,-0.1785123264420518,0.7650793650793651,4.785714285714286,0.07380952380952381,0.0185999999999999
2025-02-11,2025-08-12,126,1.0049243716041298,1.1731178046063306,0.1673692446464592,0.3627509533464446,0.22842194338395005,1.5880740176380668,-0.1785123264420518,0.7658730158730159,4.801587301587301,0.07539682539682539,0.018999999999999902
2025-02-12,2025-08-13,126,1.0147989035438243,1.196314628708871,0.1788686650440472,0.38973132942273403,0.22988481179550982,1.6953330947736251,-0.1785123264420518,0.7666666666666666,4.809523809523809,0.0738095238095238,0.018600000000000002
2025-02-13,2025-08-14,126,1.0058897152634312,1.199158596896544,0.19213724795118092,0.4211912179526154,0.2295839381897148,1.8345848637049142,-0.1785123264420518,0.7674603174603175,4.817460317460317,0.07380952380952381,0.018600000000000002
2025-02-14,2025-08-15,126,1.0161870892436966,1.2071163032829575,0.1878878565376787,0.41107755970968074,0.2292391976780603,1.7932254338413416,-0.1785123264420518,0.7682539682539683,4.825396825396825,0.0738095238095238,0.018600000000000002
2025-02-17,2025-08-18,126,1.0198686449167091,1.2291139267629978,0.2051688547238133,0.45243196839630784,0.230118469991374,1.966082811228787,-0.1785123264420518,0.7690476190476191,4.833333333333333,0.07380952380952381,0.018600000000000002
2025-02-18,2025-08-19,126,1.0265345377424655,1.24411719875671,0.21195844174200684,0.46884326450971336,0.23058519269820946,2.0332756801228635,-0.1785123264420518,0.7738095238095238,4.841269841269841,0.07936507936507935,0.02
2025-02-19,2025-08-20,126,1.044579636923661,1.2493974683450488,0.19607679891653484,0.43059970890642485,0.23051137406753114,1.8680193576056485,-0.1785123264420518,0.7785714285714286,4.849206349206349,0.07936507936507936,0.019999999999999997
2025-02-20,2025-08-21,126,1.0446587846376143,1.2310277187420369,0.17840172967967982,0.3886306365120611,0.2305399768214388,1.6857407633603996,-0.1785123264420518,0.7833333333333333,4.857142857142857,0.07936507936507936,0.019999999999999997
2025-02-21,2025-08-22,126,1.053155008214676,1.2792467607262077,0.21468041337505084,0.47544850663698446,0.2365843591774128,2.0096362595147266,-0.1785123264420518,0.7880952380952381,4.865079365079365,0.07936507936507936,0.019999999999999997
2025-02-24,2025-08-25,126,1.04361453987,1.3677370443488934,0.31057683857036755,0.7176116497970992,0.25481413780567524,2.8162159916902243,-0.1785123264420518,0.7928571428571429,4.873015873015873,0.07936507936507936,0.019999999999999997
2025-02-25,2025-08-26,126,1.0229010408934804,1.3547418065889254,0.3244114068019617,0.7540655744671512,0.25485400797003005,2.958813873375798,-0.1785123264420518,0.7976190476190477,4.880952380952381,0.08253968253968254,0.020799999999999996
2025-02-26,2025-08-27,126,1.0384943944722955,1.3371252851295483,0.28756138910985674,0.6578143307265039,0.2538499959642676,2.5913505660212777,-0.1785123264420518,0.7976190476190477,4.888888888888889,0.07777777777777778,0.0196
2025-02-27,2025-08-28,126,1.0398576444911105,1.416331933268535,0.3620440651389978,0.8551640353803664,0.2656407684672219,3.2192499679727713,-0.1785123264420518,0.7976190476190477,4.896825396825397,0.07777777777777778,0.019599999999999996
2025-02-28,2025-08-29,126,1.0130177229859754,1.3988477409754425,0.38087193267674824,0.9068072944544179,0.2664691179348783,3.4030483587821614,-0.1785123264420518,0.7976190476190477,4.904761904761905,0.07777777777777778,0.019599999999999996
2025-03-03,2025-09-01,126,1.0192303461574488,1.4487222607892791,0.4213884685155196,1.0203451784288942,0.2674726165630449,3.814765008620584,-0.1785123264420518,0.7976190476190477,4.912698412698413,0.07777777777777778,0.0196
2025-03-04,2025-09-02,126,1.025189268556492,1.3673126458007747,0.3337172829813233,0.7788017909230833,0.2801155152117641,2.7802879477572606,-0.1785123264420518,0.7976190476190477,4.920634920634921,0.08095238095238096,0.020399999999999998
2025-03-05,2025-09-03,126,1.043599046646436,1.4398197720480606,0.3796675808346741,0.9034826336062021,0.28898952375033027,3.126350816740185,-0.1785123264420518,0.7976190476190477,4.928571428571429,0.08095238095238096,0.020399999999999998
2025-03-06,2025-09-04,126,1.0541065507211609,1.3692611213435035,0.2989779073156613,0.6873436036941749,0.29727001235149136,2.3121861443644756,-0.1785123264420518,0.7976190476190477,4.936507936507937,0.08095238095238096,0.020399999999999998
2025-03-07,2025-09-05,126,1.0777745141440815,1.45369815808618,0.34879618974905857,0.8192511614815785,0.3086228818833246,2.654537980081781,-0.1785123264420518,0.7976190476190477,4.944444444444445,0.08095238095238096,0.020399999999999998
2025-03-10,2025-09-08,126,1.071475680469511,1.4279750934967372,0.3327181563943771,0.7761376843832273,0.3086763331611916,2.5144061951064,-0.1785123264420518,0.7976190476190477,4.9523809523809526,0.08095238095238096,0.020399999999999998
2025-03-11,2025-09-09,126,1.0667593904170576,1.4127472394716825,0.3243354144924455,0.7538642900788775,0.3090090503411227,2.439618804842991,-0.1785123264420518,0.7976190476190477,4.9603174603174605,0.08412698412698413,0.021199999999999997
